y,total_count,total_misclassified,unrecognized,unrecognized_and_misclassified,unrecognized_and_classified,NPR,NPV,specificity,eta,subset_name,num_neurons,stage,thld
0,1538,28,28,28,0,0.0182054616384915,1.0,1.0,0,,80,train,mean
1,1483,67,67,67,0,0.0451786918408631,1.0,1.0,0,,80,train,mean
2,1473,101,101,101,0,0.0685675492192803,1.0,1.0,0,,80,train,mean
3,1478,72,72,72,0,0.0487144790257104,1.0,1.0,0,,80,train,mean
4,1528,76,76,76,0,0.0497382198952879,1.0,1.0,0,,80,train,mean
5,1401,110,110,110,0,0.078515346181299,1.0,1.0,0,,80,train,mean
6,1521,19,19,19,0,0.0124917817225509,1.0,1.0,0,,80,train,mean
7,1508,53,53,53,0,0.0351458885941644,1.0,1.0,0,,80,train,mean
8,1497,56,56,56,0,0.0374081496325985,1.0,1.0,0,,80,train,mean
9,1521,24,24,24,0,0.0157790927021696,1.0,1.0,0,,80,train,mean
10,1447,32,32,32,0,0.0221147201105736,1.0,1.0,0,,80,train,mean
11,1485,38,38,38,0,0.0255892255892255,1.0,1.0,0,,80,train,mean
12,1478,6,6,6,0,0.0040595399188092,1.0,1.0,0,,80,train,mean
13,1477,11,11,11,0,0.0074475287745429,1.0,1.0,0,,80,train,mean
14,1485,3,3,3,0,0.002020202020202,1.0,1.0,0,,80,train,mean
15,1460,13,13,13,0,0.008904109589041,1.0,1.0,0,,80,train,mean
16,1455,18,18,18,0,0.0123711340206185,1.0,1.0,0,,80,train,mean
17,1478,5,5,5,0,0.003382949932341,1.0,1.0,0,,80,train,mean
18,1563,48,48,48,0,0.0307101727447216,1.0,1.0,0,,80,train,mean
19,1504,89,89,89,0,0.0591755319148936,1.0,1.0,0,,80,train,mean
20,1496,75,75,75,0,0.0501336898395721,1.0,1.0,0,,80,train,mean
21,1455,58,58,58,0,0.0398625429553264,1.0,1.0,0,,80,train,mean
22,1527,32,32,32,0,0.0209561231172233,1.0,1.0,0,,80,train,mean
23,1467,44,44,44,0,0.0299931833674164,1.0,1.0,0,,80,train,mean
24,1486,34,34,34,0,0.0228802153432032,1.0,1.0,0,,80,train,mean
25,1503,57,57,57,0,0.0379241516966067,1.0,1.0,0,,80,train,mean
26,1532,22,22,22,0,0.0143603133159268,1.0,1.0,0,,80,train,mean
27,1519,23,23,23,0,0.0151415404871626,1.0,1.0,0,,80,train,mean
28,1496,52,52,52,0,0.03475935828877,1.0,1.0,0,,80,train,mean
